327,1427 A Corua (La Corua) Place,,Buenos Aires,45,85799,9.73E+11,2/15/06 9:45
328,479 San Felipe del Progreso Avenue,,Morelos,130,54949,8.69E+11,2/15/06 9:45
329,867 Benin City Avenue,,Henan,591,78543,1.69E+11,2/15/06 9:45
330,981 Kumbakonam Place,,Distrito Federal,89,87611,8.29E+11,2/15/06 9:45
331,1016 Iwakuni Street,,St George,269,49833,9.61E+11,2/15/06 9:45
332,663 Baha Blanca Parkway,,Adana,5,33463,8.34E+11,2/15/06 9:45
333,1860 Taguig Loop,,West Java,119,59550,38158430589,2/15/06 9:45
334,1816 Bydgoszcz Loop,,Dhaka,234,64308,9.65E+11,2/15/06 9:45
335,587 Benguela Manor,,Illinois,42,91590,1.65E+11,2/15/06 9:45
336,430 Kumbakonam Drive,,Santa F,457,28814,1.05E+11,2/15/06 9:45
337,1838 Tabriz Lane,,Dhaka,143,1195,38988715447,2/15/06 9:45
338,431 Szkesfehrvr Avenue,,Baki,48,57828,1.20E+11,2/15/06 9:45
339,503 Sogamoso Loop,,Sumqayit,505,49812,8.35E+11,2/15/06 9:45
340,507 Smolensk Loop,,Sousse,492,22971,80303246192,2/15/06 9:45
341,1920 Weifang Avenue,,Uttar Pradesh,427,15643,8.70E+11,2/15/06 9:45
342,124 al-Manama Way,,Hiroshima,382,52368,6.48E+11,2/15/06 9:45
343,1443 Mardan Street,,Western Cape,392,31483,2.31E+11,2/15/06 9:45
344,1909 Benguela Lane,,Henan,581,19913,6.24E+11,2/15/06 9:45
345,68 Ponce Parkway,,Hanoi,201,85926,8.71E+11,2/15/06 9:45
346,1217 Konotop Avenue,,Gelderland,151,504,7.19E+11,2/15/06 9:45
347,1293 Nam Dinh Way,,Roraima,84,71583,6.98E+11,2/15/06 9:45
348,785 Vaduz Street,,Baja California,335,36170,8.96E+11,2/15/06 9:45
349,1516 Escobar Drive,,Tongatapu,370,46069,64536069371,2/15/06 9:45
350,1628 Nagareyama Lane,,Central,453,60079,20064292617,2/15/06 9:45
351,1157 Nyeri Loop,,Adygea,320,56380,2.63E+11,2/15/06 9:45
352,1673 Tangail Drive,,Daugavpils,137,26857,6.28E+11,2/15/06 9:45
353,381 Kabul Way,,Taipei,209,87272,55477302294,2/15/06 9:45
354,953 Hodeida Street,,Southern Tagalog,221,18841,53912826864,2/15/06 9:45
355,469 Nakhon Sawan Street,,Tuvassia,531,58866,6.89E+11,2/15/06 9:45
356,1378 Beira Loop,,Krasnojarsk,597,40792,8.41E+11,2/15/06 9:45
357,1641 Changhwa Place,,Nord-Ouest,52,37636,2.57E+11,2/15/06 9:45
358,1698 Southport Loop,,Hidalgo,393,49009,7.54E+11,2/15/06 9:45
359,519 Nyeri Manor,,So Paulo,461,37650,7.65E+11,2/15/06 9:45
360,619 Hunuco Avenue,,Shimane,331,81508,1.43E+11,2/15/06 9:45
361,45 Aparecida de Goinia Place,,Madhya Pradesh,464,7431,6.50E+11,2/15/06 9:45
362,482 Kowloon and New Kowloon Manor,,Bratislava,90,97056,7.39E+11,2/15/06 9:45
363,604 Bern Place,,Jharkhand,429,5373,6.21E+11,2/15/06 9:45
364,1623 Kingstown Drive,,Buenos Aires,20,91299,2.96E+11,2/15/06 9:45
365,1009 Zanzibar Lane,,Arecibo,32,64875,1.02E+11,2/15/06 9:45
366,114 Jalib al-Shuyukh Manor,,Centre,585,60440,8.45E+11,2/15/06 9:45
367,1163 London Parkway,,Par,66,6066,6.75E+11,2/15/06 9:45
368,1658 Jastrzebie-Zdrj Loop,,Central,372,96584,5.68E+11,2/15/06 9:45
369,817 Laredo Avenue,,Jalisco,188,77449,1.51E+11,2/15/06 9:45
370,1565 Tangail Manor,,Okinawa,377,45750,6.34E+11,2/15/06 9:45
371,1912 Emeishan Drive,,Balikesir,50,33050,99883471275,2/15/06 9:45
372,230 Urawa Drive,,Andhra Pradesh,8,2738,1.67E+11,2/15/06 9:45
373,1922 Miraj Way,,Esfahan,356,13203,3.20E+11,2/15/06 9:45
374,433 Florencia Street,,Chihuahua,250,91330,5.62E+11,2/15/06 9:45
375,1049 Matamoros Parkway,,Karnataka,191,69640,9.61E+11,2/15/06 9:45
376,1061 Ede Avenue,,Southern Tagalog,98,57810,3.33E+11,2/15/06 9:45
377,154 Oshawa Manor,,East Java,415,72771,4.40E+11,2/15/06 9:45
378,1191 Tandil Drive,,Southern Tagalog,523,6362,45554316010,2/15/06 9:45
379,1133 Rizhao Avenue,,Pernambuco,572,2800,6.00E+11,2/15/06 9:45
380,1519 Santiago de los Caballeros Loop,,East Kasai,348,22025,4.09E+11,2/15/06 9:45
381,1618 Olomouc Manor,,Kurgan,285,26385,96846695220,2/15/06 9:45
382,220 Hidalgo Drive,,Kermanshah,265,45298,3.43E+11,2/15/06 9:45
383,686 Donostia-San Sebastin Lane,,Guangdong,471,97390,71857599858,2/15/06 9:45
384,97 Mogiljov Lane,,Gujarat,73,89294,9.25E+11,2/15/06 9:45
385,1642 Charlotte Amalie Drive,,Slaskie,549,75442,8.21E+11,2/15/06 9:45
386,1368 Maracabo Boulevard,,NA,493,32716,9.34E+11,2/15/06 9:45
387,401 Sucre Boulevard,,New Hampshire,322,25007,4.86E+11,2/15/06 9:45
388,368 Hunuco Boulevard,,Namibe,360,17165,1.06E+11,2/15/06 9:45
389,500 Lincoln Parkway,,Jiangsu,210,95509,5.50E+11,2/15/06 9:45
390,102 Chapra Drive,,Ibaragi,521,14073,7.76E+11,2/15/06 9:45
391,1793 Meixian Place,,Hmelnytskyi,258,33535,6.20E+11,2/15/06 9:45
392,514 Ife Way,,Shaba,315,69973,9.00E+11,2/15/06 9:45
393,717 Changzhou Lane,,Southern Tagalog,104,21615,4.26E+11,2/15/06 9:45
394,753 Ilorin Avenue,,Sichuan,157,3656,4.65E+11,2/15/06 9:45
395,1337 Mit Ghamr Avenue,,Nakhon Sawan,358,29810,1.75E+11,2/15/06 9:45
396,767 Pyongyang Drive,,Osaka,229,83536,6.68E+11,2/15/06 9:45
397,614 Pak Kret Street,,Addis Abeba,6,27796,47808359842,2/15/06 9:45
398,954 Lapu-Lapu Way,,Moskova,278,8816,7.37E+11,2/15/06 9:45
399,331 Bydgoszcz Parkway,,Asturia,181,966,5.37E+11,2/15/06 9:45
400,1152 Citrus Heights Manor,,al-Qadarif,15,5239,7.66E+11,2/15/06 9:45
401,168 Cianjur Manor,,Saitama,228,73824,6.79E+11,2/15/06 9:45
402,616 Hagonoy Avenue,,Krasnojarsk,39,46043,6.04E+11,2/15/06 9:45
403,1190 0 Place,,Rio Grande do Sul,44,10417,8.42E+11,2/15/06 9:45
404,734 Bchar Place,,Punjab,375,30586,2.81E+11,2/15/06 9:45
405,530 Lausanne Lane,,Texas,135,11067,7.75E+11,2/15/06 9:45
406,454 Patiala Lane,,Fukushima,276,13496,7.95E+11,2/15/06 9:45
407,1346 Mysore Drive,,Bretagne,92,61507,5.17E+11,2/15/06 9:45
408,990 Etawah Loop,,Tamil Nadu,564,79940,2.06E+11,2/15/06 9:45
409,1266 Laredo Parkway,,Saitama,380,7664,1483365694,2/15/06 9:45
410,88 Nagaon Manor,,Buenos Aires,524,86868,7.79E+11,2/15/06 9:45
411,264 Bhimavaram Manor,,St Thomas,111,54749,3.03E+11,2/15/06 9:45
412,1639 Saarbrcken Drive,,North West,437,9827,3.28E+11,2/15/06 9:45
413,692 Amroha Drive,,Northern,230,35575,3.59E+11,2/15/06 9:45
414,1936 Lapu-Lapu Parkway,,Bauchi & Gombe,141,7122,6.53E+11,2/15/06 9:45
415,432 Garden Grove Street,,Ontario,430,65630,6.16E+11,2/15/06 9:45
416,1445 Carmen Parkway,,West Java,117,70809,5.99E+11,2/15/06 9:45
417,791 Salinas Street,,Punjab,208,40509,1.30E+11,2/15/06 9:45
418,126 Acua Parkway,,West Bengali,71,58888,4.80E+11,2/15/06 9:45
419,397 Sunnyvale Avenue,,Guanajuato,19,55566,6.81E+11,2/15/06 9:45
420,992 Klerksdorp Loop,,Utrecht,23,33711,8.55E+11,2/15/06 9:45
421,966 Arecibo Loop,,Sind,134,94018,15273765306,2/15/06 9:45
422,289 Santo Andr Manor,,al-Sharqiya,16,72410,2.15E+11,2/15/06 9:45
423,437 Chungho Drive,,Puerto Plata,450,59489,4.91E+11,2/15/06 9:45
424,1948 Bayugan Parkway,,Bihar,264,60622,9.87E+11,2/15/06 9:45
425,1866 al-Qatif Avenue,,California,155,89420,5.47E+11,2/15/06 9:45
426,1661 Abha Drive,,Tamil Nadu,416,14400,2.70E+11,2/15/06 9:45
427,1557 Cape Coral Parkway,,Hubei,293,46875,3.68E+11,2/15/06 9:45
428,1727 Matamoros Place,,Sawhaj,465,78813,1.30E+11,2/15/06 9:45
429,1269 Botosani Manor,,Guangdong,468,47394,7.37E+11,2/15/06 9:45
430,355 Vitria de Santo Anto Way,,Oaxaca,452,81758,5.48E+11,2/15/06 9:45
431,1596 Acua Parkway,,Jharkhand,418,70425,1.57E+11,2/15/06 9:45
432,259 Ipoh Drive,,So Paulo,189,64964,4.19E+11,2/15/06 9:45
433,1823 Hoshiarpur Lane,,Komi,510,33191,3.07E+11,2/15/06 9:45
434,1404 Taguig Drive,,Okayama,547,87212,5.72E+11,2/15/06 9:45
435,740 Udaipur Lane,,Nizni Novgorod,150,33505,4.97E+11,2/15/06 9:45
436,287 Cuautla Boulevard,,Chuquisaca,501,72736,82619513349,2/15/06 9:45
437,1766 Almirante Brown Street,,KwaZulu-Natal,364,63104,6.18E+11,2/15/06 9:45
438,596 Huixquilucan Place,,Nampula,351,65892,3.43E+11,2/15/06 9:45
439,1351 Aparecida de Goinia Parkway,,Northern Mindanao,391,41775,9.60E+11,2/15/06 9:45
440,722 Bradford Lane,,Shandong,249,90920,7.46E+11,2/15/06 9:45
441,983 Santa F Way,,British Colombia,565,47472,1.46E+11,2/15/06 9:45
442,1245 Ibirit Way,,La Romana,290,40926,3.32E+11,2/15/06 9:45
443,1836 Korla Parkway,,Copperbelt,272,55405,6.90E+11,2/15/06 9:45
444,231 Kaliningrad Place,,Lombardia,70,57833,5.75E+11,2/15/06 9:45
445,495 Bhimavaram Lane,,Maharashtra,144,3,82088937724,2/15/06 9:45
446,1924 Shimonoseki Drive,,Batna,59,52625,4.07E+11,2/15/06 9:45
447,105 Dzerzinsk Manor,,Inner Mongolia,540,48570,2.41E+11,2/15/06 9:45
448,614 Denizli Parkway,,Rio Grande do Sul,486,29444,8.76E+11,2/15/06 9:45
449,1289 Belm Boulevard,,Tartumaa,530,88306,2.37E+11,2/15/06 9:45
450,203 Tambaram Street,,Buenos Aires,161,73942,4.12E+11,2/15/06 9:45
451,1704 Tambaram Manor,,West Bengali,554,2834,39463554936,2/15/06 9:45
452,207 Cuernavaca Loop,,Tatarstan,352,52671,7.83E+11,2/15/06 9:45
453,319 Springs Loop,,Baijeri,160,99552,72524459905,2/15/06 9:45
454,956 Nam Dinh Manor,,Kerman,481,21872,4.74E+11,2/15/06 9:45
455,1947 Paarl Way,,Central Java,509,23636,8.34E+11,2/15/06 9:45
456,814 Simferopol Loop,,Sinaloa,154,48745,5.25E+11,2/15/06 9:45
457,535 Ahmadnagar Manor,,Abu Dhabi,3,41136,9.85E+11,2/15/06 9:45
458,138 Caracas Boulevard,,Zulia,326,16790,9.74E+11,2/15/06 9:45
459,251 Florencia Drive,,Michoacn de Ocampo,556,16119,1.18E+11,2/15/06 9:45
460,659 Gatineau Boulevard,,La Paz,153,28587,2.06E+11,2/15/06 9:45
461,1889 Valparai Way,,Ziguinchor,600,75559,6.70E+11,2/15/06 9:45
462,1485 Bratislava Place,,Illinois,435,83183,9.25E+11,2/15/06 9:45
463,935 Aden Boulevard,,Central Java,532,64709,3.35E+11,2/15/06 9:45
464,76 Kermanshah Manor,,Esfahan,423,23343,7.62E+11,2/15/06 9:45
465,734 Tanshui Avenue,,Caquet,170,70664,3.67E+11,2/15/06 9:45
466,118 Jaffna Loop,,Northern Mindanao,182,10447,3.26E+11,2/15/06 9:45
467,1621 Tongliao Avenue,,Irkutsk,558,22173,2.09E+11,2/15/06 9:45
468,1844 Usak Avenue,,Nova Scotia,196,84461,1.64E+11,2/15/06 9:45
469,1872 Toulon Loop,,OHiggins,428,7939,9.29E+11,2/15/06 9:45
470,1088 Ibirit Place,,Jalisco,595,88502,49084281333,2/15/06 9:45
471,1322 Mosul Parkway,,Shandong,145,95400,2.68E+11,2/15/06 9:45
472,1447 Chatsworth Place,,Chihuahua,129,41545,7.69E+11,2/15/06 9:45
473,1257 Guadalajara Street,,Karnataka,78,33599,1.95E+11,2/15/06 9:45
474,1469 Plock Lane,,Galicia,388,95835,6.23E+11,2/15/06 9:45
475,434 Ourense (Orense) Manor,,Hodeida,206,14122,5.62E+11,2/15/06 9:45
476,270 Tambaram Parkway,,Gauteng,244,9668,2.48E+11,2/15/06 9:45
477,1786 Salinas Place,,Nam Ha,359,66546,2.06E+11,2/15/06 9:45
478,1078 Stara Zagora Drive,,Aceh,301,69221,9.33E+11,2/15/06 9:45
479,1854 Okara Boulevard,,Drenthe,158,42123,1.32E+11,2/15/06 9:45
480,421 Yaound Street,,Sumy,385,11363,7.27E+11,2/15/06 9:45
481,1153 Allende Way,,Qubec,179,20336,8.57E+11,2/15/06 9:45
482,808 Naala-Porto Parkway,,England,500,41060,5.53E+11,2/15/06 9:45
483,632 Usolje-Sibirskoje Parkway,,Ha Darom,36,73085,6.68E+11,2/15/06 9:45
484,98 Pyongyang Boulevard,,Ohio,11,88749,1.92E+11,2/15/06 9:45
485,984 Novoterkassk Loop,,Gaziantep,180,28165,4.35E+11,2/15/06 9:45
486,64 Korla Street,,Mwanza,347,25145,5.10E+11,2/15/06 9:45
487,1785 So Bernardo do Campo Street,,Veracruz,125,71182,6.85E+11,2/15/06 9:45
488,698 Jelets Boulevard,,Denizli,142,2596,9.75E+11,2/15/06 9:45
489,1297 Alvorada Parkway,,Ningxia,587,11839,5.08E+11,2/15/06 9:45
490,1909 Dayton Avenue,,Guangdong,469,88513,7.03E+11,2/15/06 9:45
491,1789 Saint-Denis Parkway,,Coahuila de Zaragoza,4,8268,9.37E+11,2/15/06 9:45
492,185 Mannheim Lane,,Stavropol,408,23661,5.89E+11,2/15/06 9:45
493,184 Mandaluyong Street,,Baja California Sur,288,94239,4.88E+11,2/15/06 9:45
494,591 Sungai Petani Drive,,Okayama,376,46400,37247325001,2/15/06 9:45
495,656 Matamoros Drive,,Boyac,487,19489,17305839123,2/15/06 9:45
496,775 ostka Drive,,al-Daqahliya,337,22358,1.72E+11,2/15/06 9:45
497,1013 Tabuk Boulevard,,West Bengali,261,96203,1.58E+11,2/15/06 9:45
498,319 Plock Parkway,,Istanbul,504,26101,8.54E+11,2/15/06 9:45
499,1954 Kowloon and New Kowloon Way,,Chimborazo,434,63667,8.99E+11,2/15/06 9:45
500,362 Rajkot Lane,,Gansu,47,98030,9.62E+11,2/15/06 9:45
501,1060 Tandil Lane,,Shandong,432,72349,2.11E+11,2/15/06 9:45
502,1515 Korla Way,,England,589,57197,9.59E+11,2/15/06 9:45
503,1416 San Juan Bautista Tuxtepec Avenue,,Zufar,444,50592,1.44E+11,2/15/06 9:45
504,1 Valle de Santiago Avenue,,Apulia,93,86208,4.66E+11,2/15/06 9:45
505,519 Brescia Parkway,,East Java,318,69504,7.94E+11,2/15/06 9:45
506,414 Mandaluyong Street,,Lubelskie,314,16370,52709222667,2/15/06 9:45
507,1197 Sokoto Boulevard,,West Bengali,478,87687,8.69E+11,2/15/06 9:45
508,496 Celaya Drive,,Nagano,552,90797,7.60E+11,2/15/06 9:45
509,786 Matsue Way,,Illinois,245,37469,1.11E+11,2/15/06 9:45
510,48 Maracabo Place,,Central Luzon,519,1570,82671830126,2/15/06 9:45
511,1152 al-Qatif Lane,,Kalimantan Barat,412,44816,1.31E+11,2/15/06 9:45
512,1269 Ipoh Avenue,,Eskisehir,163,54674,4.03E+11,2/15/06 9:45
513,758 Korolev Parkway,,Andhra Pradesh,568,75474,4.42E+11,2/15/06 9:45
514,1747 Rustenburg Place,,Bihar,110,51369,4.43E+11,2/15/06 9:45
515,886 Tonghae Place,,Volgograd,259,19450,7.12E+11,2/15/06 9:45
516,1574 Goinia Boulevard,,Heilongjiang,502,39529,59634255214,2/15/06 9:45
517,548 Uruapan Street,,Ontario,312,35653,8.79E+11,2/15/06 9:45
519,962 Tama Loop,,NA,583,65952,2.83E+11,2/15/06 9:45
520,1778 Gijn Manor,,Hubei,594,35156,2.89E+11,2/15/06 9:45
521,568 Dhule (Dhulia) Loop,,Coquimbo,127,92568,6.02E+11,2/15/06 9:45
522,1768 Udine Loop,,Battambang,60,32347,4.49E+11,2/15/06 9:45
523,608 Birgunj Parkway,,Taipei,116,400,6.27E+11,2/15/06 9:45
524,680 A Corua (La Corua) Manor,,Sivas,482,49806,1.58E+11,2/15/06 9:45
525,1949 Sanya Street,,Gumma,224,61244,1.32E+11,2/15/06 9:45
526,617 Klerksdorp Place,,Khanh Hoa,366,94707,5.75E+11,2/15/06 9:45
527,1993 0 Loop,,Liaoning,588,41214,25865528181,2/15/06 9:45
528,1176 Southend-on-Sea Manor,,Southern Tagalog,458,81651,2.37E+11,2/15/06 9:45
529,600 Purnea (Purnia) Avenue,,Nghe An,571,18043,6.38E+11,2/15/06 9:45
530,1003 Qinhuangdao Street,,West Java,419,25972,35533115997,2/15/06 9:45
531,1986 Sivas Place,,Friuli-Venezia Giuli,551,95775,1.82E+11,2/15/06 9:45
532,1427 Tabuk Place,,Florida,101,31342,2.15E+11,2/15/06 9:45
533,556 Asuncin Way,,Mogiljov,339,35364,3.38E+11,2/15/06 9:45
534,486 Ondo Parkway,,Benguela,67,35202,1.06E+11,2/15/06 9:45
535,635 Brest Manor,,Andhra Pradesh,75,40899,80593242951,2/15/06 9:45
536,166 Jinchang Street,,Buenos Aires,165,86760,7.18E+11,2/15/06 9:45
537,958 Sagamihara Lane,,Mie,287,88408,4.27E+11,2/15/06 9:45
538,1817 Livorno Way,,Khanh Hoa,100,79401,4.78E+11,2/15/06 9:45
539,1332 Gaziantep Lane,,Shandong,80,22813,3.83E+11,2/15/06 9:45
540,949 Allende Lane,,Uttar Pradesh,24,67521,1.23E+11,2/15/06 9:45
541,195 Ilorin Street,,Chari-Baguirmi,363,49250,8912935608,2/15/06 9:45
542,193 Bhusawal Place,,Kang-won,539,9750,7.45E+11,2/15/06 9:45
543,43 Vilnius Manor,,Colorado,42,79814,4.85E+11,2/15/06 9:45
544,183 Haiphong Street,,Jilin,46,69953,4.89E+11,2/15/06 9:45
545,163 Augusta-Richmond County Loop,,Carabobo,561,33030,7.55E+11,2/15/06 9:45
546,191 Jos Azueta Parkway,,Ruse,436,13629,9.32E+11,2/15/06 9:45
547,379 Lublin Parkway,,Toscana,309,74568,9.22E+11,2/15/06 9:45
548,1658 Cuman Loop,,Sumatera Selatan,396,51309,7.85E+11,2/15/06 9:45
549,454 Qinhuangdao Drive,,Tadla-Azilal,68,25866,7.86E+11,2/15/06 9:45
550,1715 Okayama Street,,So Paulo,485,55676,1.69E+11,2/15/06 9:45
551,182 Nukualofa Drive,,Sumy,275,15414,4.26E+11,2/15/06 9:45
552,390 Wroclaw Way,,Hainan,462,5753,3.58E+11,2/15/06 9:45
553,1421 Quilmes Lane,,Ishikawa,260,19151,1.35E+11,2/15/06 9:45
554,947 Trshavn Place,,Central Luzon,528,841,50898428626,2/15/06 9:45
555,1764 Jalib al-Shuyukh Parkway,,Galicia,459,77642,84794532510,2/15/06 9:45
556,346 Cam Ranh Avenue,,Zhejiang,599,39976,9.78E+11,2/15/06 9:45
557,1407 Pachuca de Soto Place,,Rio Grande do Sul,21,26284,3.80E+11,2/15/06 9:45
558,904 Clarksville Drive,,Zhejiang,193,52234,9.55E+11,2/15/06 9:45
559,1917 Kumbakonam Parkway,,Vojvodina,368,11892,6.98E+11,2/15/06 9:45
560,1447 Imus Place,,Gujarat,426,12905,62127829280,2/15/06 9:45
561,1497 Fengshan Drive,,KwaZulu-Natal,112,63022,3.69E+11,2/15/06 9:45
562,869 Shikarpur Way,,England,496,57380,5.91E+11,2/15/06 9:45
563,1059 Yuncheng Avenue,,Vilna,570,47498,1.07E+11,2/15/06 9:45
564,505 Madiun Boulevard,,Dolnoslaskie,577,97271,9.71E+11,2/15/06 9:45
565,1741 Hoshiarpur Boulevard,,al-Sharqiya,79,22372,8.55E+11,2/15/06 9:45
566,1229 Varanasi (Benares) Manor,,Buenos Aires,43,40195,8.18E+11,2/15/06 9:45
567,1894 Boa Vista Way,,Texas,178,77464,2.39E+11,2/15/06 9:45
568,1342 Sharja Way,,Sokoto & Kebbi & Zam,488,93655,9.46E+11,2/15/06 9:45
569,1342 Abha Boulevard,,Bukarest,95,10714,9.97E+11,2/15/06 9:45
570,415 Pune Avenue,,Shandong,580,44274,2.03E+11,2/15/06 9:45
571,1746 Faaa Way,,Huanuco,214,32515,8.63E+11,2/15/06 9:45
572,539 Hami Way,,Tokat,538,52196,5.26E+11,2/15/06 9:45
573,1407 Surakarta Manor,,Moskova,466,33224,3.24E+11,2/15/06 9:45
574,502 Mandi Bahauddin Parkway,,Anzotegui,55,15992,6.18E+11,2/15/06 9:45
575,1052 Pathankot Avenue,,Sichuan,299,77397,1.28E+11,2/15/06 9:45
576,1351 Sousse Lane,,Coahuila de Zaragoza,341,37815,2.04E+11,2/15/06 9:45
577,1501 Pangkal Pinang Avenue,,Mazowieckie,409,943,7.71E+11,2/15/06 9:45
578,1405 Hagonoy Avenue,,Slaskie,133,86587,8.67E+11,2/15/06 9:45
579,521 San Juan Bautista Tuxtepec Place,,Qaraghandy,598,95093,8.44E+11,2/15/06 9:45
580,923 Tangail Boulevard,,Tokyo-to,10,33384,3.16E+11,2/15/06 9:45
581,186 Skikda Lane,,Morelos,131,89422,14465669789,2/15/06 9:45
582,1568 Celaya Parkway,,Kaohsiung,168,34750,2.79E+11,2/15/06 9:45
583,1489 Kakamigahara Lane,,Taipei,526,98883,29341849811,2/15/06 9:45
584,1819 Alessandria Loop,,Campeche,103,53829,3.78E+11,2/15/06 9:45
585,1208 Tama Loop,,Ninawa,344,73605,9.55E+11,2/15/06 9:45
586,951 Springs Lane,,Central Mindanao,219,96115,1.65E+11,2/15/06 9:45
587,760 Miyakonojo Drive,,Guerrero,246,64682,2.94E+11,2/15/06 9:45
588,966 Asuncin Way,,Hidalgo,212,62703,9.96E+11,2/15/06 9:45
589,1584 Ljubertsy Lane,,England,494,22954,2.86E+11,2/15/06 9:45
590,247 Jining Parkway,,Banjul,54,53446,1.70E+11,2/15/06 9:45
591,773 Dallas Manor,,Buenos Aires,424,12664,9.14E+11,2/15/06 9:45
592,1923 Stara Zagora Lane,,Nantou,546,95179,1.82E+11,2/15/06 9:45
593,1402 Zanzibar Boulevard,,Guanajuato,106,71102,3.87E+11,2/15/06 9:45
594,1464 Kursk Parkway,,Shandong,574,17381,3.39E+11,2/15/06 9:45
595,1074 Sanaa Parkway,,Loja,311,22474,1.54E+11,2/15/06 9:45
596,1759 Niznekamsk Avenue,,al-Manama,14,39414,8.64E+11,2/15/06 9:45
597,32 Liaocheng Way,,Minas Gerais,248,1944,4.11E+11,2/15/06 9:45
598,42 Fontana Avenue,,Fejr,512,14684,4.38E+11,2/15/06 9:45
599,1895 Zhezqazghan Drive,,California,177,36693,1.38E+11,2/15/06 9:45
600,1837 Kaduna Parkway,,Inner Mongolia,241,82580,6.41E+11,2/15/06 9:45
601,844 Bucuresti Place,,Liaoning,242,36603,9.36E+11,2/15/06 9:45
602,1101 Bucuresti Boulevard,,West Greece,401,97661,2.00E+11,2/15/06 9:45
603,1103 Quilmes Boulevard,,Piura,503,52137,6.44E+11,2/15/06 9:45
604,1331 Usak Boulevard,,Vaud,296,61960,1.45E+11,2/15/06 9:45
605,1325 Fukuyama Street,,Heilongjiang,537,27107,2.88E+11,2/15/06 9:45
